Country Name,Indicator Name,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Saudi Arabia,GDP per capita (constant 2010 US$),"17017,1523980764","16287,1946515867","18105,9075484528","20154,1675299089","20339,3832404822","19519,2008201874","19142,060693678","18745,9630764808","18841,0340421557","18682,5917927158","18857,6347651969","17778,4132309728","18352,0325372706","17669,1172982756","16696,405980531","18034,730420201","18901,0126512817","19381,8613610432","19367,5832670854","19187,8157475275","19832,6588821572","18883,2063157201","19262,5476010256","20553,9767846101","21006,8426032113","20929,8203491478","21087,6242430963","21399,1011209076","21269,8998496015","20692,6714688976","20818,0118087643","20542,1664622248","19390,0189343094"
Senegal,GDP per capita (constant 2010 US$),"1156,89339567895","1167,14520956834","1124,14282059639","1119,9393251493","1101,40989422711","1084,27616789889","1053,74771678984","1082,07490575742","1076,34723827","1082,64751178231","1119,9042879566","1162,78816997143","1179,75245665153","1201,38118434912","1173,26196009921","1208,59835331941","1233,29061921985","1253,96424314249","1250,25558201595","1252,07253211088","1264,08462031551","1264,08358395389","1271,58328084525","1253,38505612455","1267,74699610972","1262,49189061876","1303,95383248393","1348,56863221973","1394,57941773716","1456,51530957671","1504,51253077213","1528,14085191537","1500,23892447591"
"Serbia, FR(Serbia/Montenegro)",GDP per capita (constant 2010 US$),,,,,,,,"3064,03343037401","3259,19956384416","3503,89642885994","3634,71626438579","3304,11324939745","3517,93804338393","3766,39971116245","4010,4050419106","4195,28735490826","4584,73117083398","4852,8402835147","5120,80890236788","5472,70934370718","5806,89032524718","5670,95519195081","5735,42285659849","5898,59618787494","5886,89461767324","6086,72664009676","6018,16591391431","6157,24668440053","6396,22080436752","6565,46390257786","6898,17501524525","7229,93756996557","7197,45991571074"
Seychelles,GDP per capita (constant 2010 US$),"6408,80583347695","7084,06686635897","7542,55943086465","7648,21344645996","8158,4112635336","8485,29142847673","8196,09255478743","8009,79450081096","8281,28009926578","9163,68506599416","9741,36050272366","9730,69992339457","9790,27077165215","9559,55195720089","9384,15248144775","8932,19505426459","8709,78268874452","9450,27943363655","10126,290476779","11124,6571123506","10645,0866961106","10486,1898908954","10804,6844747547","11967,3623467509","11999,9538480947","12489,3149221443","12850,493195897","13187,6119451562","13606,0905068814","14088,57730262","14140,0367704024","14232,6095174488","12598,7871963787"
Sierra Leone,GDP per capita (constant 2010 US$),"414,538956233427","407,966391761314","415,256778420571","422,198867226686","342,000189757782","348,203775309529","342,94275475381","315,935338047004","320,827238425968","300,395333312848","302,534180227485","291,170636151534","302,264331538749","272,991350274178","330,395660446901","344,826152116994","351,82186478278","353,889105096427","357,219346129037","375,667498585222","386,65406616351","390,130973213415","401,834876099443","417,603295640712","470,301054308203","555,205966829462","567,83353875592","441,13797160979","457,832591959573","466,945318777365","472,825747087412","488,885984518756","468,493426055996"
Singapore,GDP per capita (constant 2010 US$),"19975,785784395","21368,426709432","22571,8947692778","23406,035599172","24221,409588906","26323,4284613713","28341,6606264024","29473,4312595051","30413,9208817612","31856,6087939411","30116,5359075183","31586,9708469067","33850,7472532419","32597,6371927535","33565,9689451147","35609,6713808109","38619,868034798","40498,7145261862","42785,5841644099","44742,4148336372","43216,2611731783","41983,0698197598","47236,9602345421","49194,3567574518","50143,7787074334","51724,9779699994","53068,3552214105","54009,7389181265","55088,3488727723","57527,5618909937","59260,5667167539","59374,4363911252","56349,0294237294"
Slovak Republic,GDP per capita (constant 2010 US$),,,,,"7704,54375165921","7821,12049727019","8273,79487396097","8731,68460151189","9290,0275481388","9822,38775721524","10209,0560089216","10187,8408418032","10320,6471596721","10675,9790783132","11161,4631155698","11782,994334034","12407,5305937219","13228,0411985263","14350,8624874466","15900,7117993952","16772,7687057589","15836,6072295887","16750,7974416083","17205,5306807578","17502,0642069709","17599,7990391385","18047,191052246","18898,1769875395","19276,3561049191","19821,8434712587","20516,927901051","21003,7853696284","19988,0460827906"
Slovenia,GDP per capita (constant 2010 US$),,,,,,,,"15141,9312181572","15636,7036875907","16448,4256888927","17024,9235724192","17920,000999788","18523,1662934276","19088,8866685058","19733,598176412","20305,5167815737","21177,1016909625","21943,3614279765","23130,3837535956","24606,9323697247","25430,3491139216","23299,2045847203","23509,5431355463","23662,8308211644","22989,9297131691","22722,4370816937","23328,4749402113","23826,1315045936","24568,6363439257","25729,5752995852","26760,4835146751","27421,0287123765","25759,2208435193"
Solomon Islands,GDP per capita (constant 2010 US$),"1512,17544696618","1533,50131594409","1524,08114021442","1570,64315151016","1720,71061910889","1739,46709324575","1827,79390193303","1956,24107066931","1932,61032513953","1862,07191489682","1834,57725060336","1776,14934423588","1481,74577129923","1327,45064798633","1256,2942060502","1303,61004646387","1355,36009941288","1395,84534395829","1429,74786268168","1459,89601407273","1510,20327557676","1513,29050605568","1604,20582993513","1677,45210540775","1663,97021272438","1705,85469284246","1677,54238498656","1656,00695019999","1707,22507072135","1751,53624263237","1773,698493604","1749,5901708065","1632,48457397859"
South Africa,GDP per capita (constant 2010 US$),"6224,40925880321","6226,39107305563","6059,79822623554","5852,04434075962","5585,75655118914","5517,52902421116","5563,50023103509","5615,29871384495","5745,10836299951","5792,12749737969","5728,49889295855","5779,15533283491","5937,62542588867","6017,17810993889","6161,46631380485","6266,0148009638","6472,10703408701","6729,82830935219","7017,71418030869","7299,01899707006","7432,11661145623","7216,67940700822","7328,61519967084","7454,77936818459","7500,23214267026","7564,29019640649","7582,94813685785","7556,78830594696","7476,08960521975","7475,16670104626","7431,95638129973","7345,96279427019","6748,23435464928"
Spain,GDP per capita (constant 2010 US$),"20747,1806303481","21714,5833304078","22512,7609867992","23027,2506833704","23127,6760286182","22770,7331030392","23202,672725106","23737,4843582365","24267,7361815093","25061,0125819586","26053,9053737859","27113,7325084429","28408,8067685172","29321,8888343637","29700,1558750311","30037,6248621551","30445,7488586839","31028,9967719752","31760,6025390822","32301,9690040863","32072,7645931733","30593,609837519","30502,7197080776","30146,9992402473","29235,8286869685","28910,7558426965","29398,6103065297","30549,7918140542","31449,284169363","32308,5920135469","32949,0781809939","33352,3289626088","29600,3523833162"
Sri Lanka,GDP per capita (constant 2010 US$),"1121,95854302082","1132,42040681605","1189,66404283613","1229,48882925217","1269,03330180526","1342,36907466784","1404,25032251337","1469,43041012735","1514,94002133061","1602,93607407719","1669,77844533477","1732,37781938342","1825,14203572816","1784,19236309299","1840,2607329437","1933,19280381092","2021,30544898445","2130,12840687652","2275,89114981695","2412,68682818023","2538,08761923669","2609,68801158959","2799,64873802555","3014,60445898431","3286,0075942939","3371,18333653065","3505,55045188616","3647,39342128753","3769,15908857863","3860,15030770564","3944,87905410314","4009,23628354079","3845,68313565676"
St. Kitts and Nevis,GDP per capita (constant 2010 US$),"8882,66265635179","9434,1926544157","9917,42345555251","9703,3313208772","10040,4844237931","10606,1402514725","11040,442106068","11507,8461800714","12066,9518618674","12774,5975319229","12604,1893840231","12891,6268237444","14037,9542367069","14603,5005167929","14617,7355274388","13864,4229641969","14239,8301731807","15449,3387520227","15774,0183054854","15723,9197185983","16544,8174904804","15737,5794253245","15510,1991465257","15656,1141090008","15172,5752884473","15847,406015736","16694,7741672018","16726,3592744297","17057,5297957744","16589,3841126005","16943,6357147361","17162,0713583244","15215,1857510107"
St. Lucia,GDP per capita (constant 2010 US$),"6124,67538371217","6555,62798203052","7087,52433585036","7013,43528047246","7477,37864201591","7434,76403450949","7466,24787436828","7504,13683337188","7621,43213133245","7464,06852153449","7824,26751226933","7931,3742575206","7846,69276375256","7509,94049242079","7484,06231549788","7747,91127235022","8244,67904341476","8131,10788266629","8531,99169088033","8559,04489810499","8857,59735245811","8496,47780399162","8540,07097992462","8934,15155545244","8859,96838270971","8537,59116622016","8648,66263393449","8491,75643419127","8786,31409239441","9046,27422750253","9237,31772796409","9350,49232821137","7426,72861119881"
St. Vincent and the Grenadines,GDP per capita (constant 2010 US$),"3348,52276418665","3378,51032153856","3599,02068075523","3522,63564122602","3667,26530320572","3913,26672721613","3861,68343568145","4162,22322769375","4218,17127969977","4369,58559020546","4552,02302662331","4677,30571108069","4752,9097814951","4829,43475843259","5125,11835653334","5507,65012000766","5726,09955110957","5863,34447670488","6314,9869011167","6531,25695797646","6641,78267722667","6508,84700583894","6292,49885392505","6262,9328506734","6342,46536797172","6447,48344482455","6511,13257149177","6581,60710697013","6686,14925480914","6730,96030853416","6852,59995580625","6862,66610137232","6654,14461365989"
Suriname,GDP per capita (constant 2010 US$),"6372,27642895704","6502,70995406438","6086,13730480542","6131,81268619785","6044,3966409042","5542,31976844678","5637,62534126835","5551,47583316665","5527,47817827881","5765,89847047059","5825,74451222302","5675,77919671038","5726,50540985822","5896,5273522312","5990,55910663908","6293,44440602413","6748,966116719","6971,03867412907","7289,80340735051","7574,14681072345","7797,35283914344","7940,35042050928","8255,87487222955","8639,98586587388","8772,92880378442","8930,48650880023","8856,48555093571","8464,75911328247","7966,76437354361","8011,9366988695","8328,30314654448","8341,92712929538","7068,26241460026"
Sweden,GDP per capita (constant 2010 US$),"37062,7648237595","37793,7134352151","37785,8677719079","37099,1038918863","36454,8295916459","35495,0437570786","36628,7396237834","37870,9187578124","38407,8996940763","39564,5624399849","41247,6178416553","42965,9849091477","44941,6703700962","45470,859389143","46318,8336115953","47212,708535919","49066,8961922116","50268,1757126904","52316,9632389091","53716,4434028519","53059,453925369","50326,2220511785","52869,0442891587","54147,9403966009","53432,6448453224","53611,1017911601","54492,5991188879","56339,9942972911","56788,54307759","57467,2499709708","57911,2289848069","58112,4352805277","56068,2564629485"
Switzerland,GDP per capita (constant 2010 US$),"62146,1870060159","64315,4885175319","65997,6384465501","64581,0058410954","63844,9638581714","63186,4524049492","63480,7031578807","63361,136860428","63393,4958890406","64676,0142501209","66460,7759908861","67299,142090236","69583,1051645802","70233,7795423854","69700,6489095448","69153,0288447711","70617,0884470796","72188,796860122","74617,4420592101","76908,5426351078","78029,9777056133","75458,4832727077","77117,126014204","77729,0433197836","77844,1877874538","78356,0498047213","79299,8340102737","79701,9809983257","80448,6958997639","80964,6005676118","82792,2642219893","83093,185222329","80132,425588101"
Syrian Arab Republic,GDP per capita (constant 2010 US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tajikistan,GDP per capita (constant 2010 US$),"1459,1657437545","1324,92589847431","1283,59239553848","1166,66245371943","812,997497343407","668,629163667027","518,256430701952","447,165174779258","366,979079082448","367,676909457334","381,494149245349","389,642958522316","415,514714657546","447,961131040468","487,973095448851","532,153710581891","576,319283790832","603,43643764051","633,246592711606","669,100729908762","707,214220158443","719,34809318693","749,552412285997","787,228881805794","827,214132264994","868,041640003561","904,53522131505","935,989375302674","976,370620437511","1020,17610766353","1071,10432838188","1123,19274051533","1147,07849788532"
Tanzania,GDP per capita (constant 2010 US$),"494,280742882288","497,353195635242","515,693912708574","509,185631706207","495,009560798128","484,3752775286","476,529191835344","479,315669961099","488,038275887897","493,154856150432","499,760328831004","511,946920231044","522,076836530101","539,527905153518","562,318426642445","583,314483344947","609,636732402042","637,005570994248","659,8042988112","684,884014438969","703,588494527692","719,72314726306","743,403663887825","777,224116593874","788,429901780367","817,108035740066","846,37429551457","871,998281361226","904,408462307752","937,36255897155","959,43822982287","985,448208117767","976,156625437215"
Thailand,GDP per capita (constant 2010 US$),"2068,51553178201","2284,03426679602","2503,80859316988","2686,06830519513","2874,13940804898","3083,21808196478","3299,38452138522","3531,7924098092","3690,26966567355","3546,40306306526","3236,38829537061","3345,60693170044","3458,35288719228","3544,44240522555","3731,2734390966","3969,7349035934","4190,48802523168","4337,87997532396","4525,95527981536","4745,30390037447","4801,87775390121","4744,76314598185","5076,33987220163","5094,47288695174","5437,87672887032","5558,73567159168","5589,32654260015","5741,36409694828","5916,47845354322","6142,40949280166","6379,59754747284","6505,71533020365","6094,43287260034"
Togo,GDP per capita (constant 2010 US$),"596,736720293119","603,898406610146","587,145193627139","569,649847166431","535,481866745597","445,264516405768","500,598428292118","526,37503697445","556,747236316901","617,325894178044","584,053615759089","580,017177693457","558,650549428483","547,878755598731","554,125651781423","576,543886179532","556,582268628373","517,006521921529","516,780260939732","497,122874219179","503,451337734882","517,100785034528","534,04478262418","553,201791028524","573,923988738926","593,162092104802","612,148972403789","630,936905708569","649,445938994574","661,086803885366","677,21561688761","697,113441954474","692,506541044045"
Tonga,GDP per capita (constant 2010 US$),"2627,62731257229","2630,75284626704","2570,98733940999","2730,91657038388","2733,34951829531","2830,83515354154","2965,3538969774","3176,42313579387","3223,86488865795","3251,35114686442","3317,04688319332","3424,64512766121","3437,47055035252","3547,50795366851","3699,17060830227","3762,96462898007","3649,42154978414","3627,25939354217","3593,16767240905","3572,59661897361","3713,08917894954","3502,66112827436","3527,95234170016","3783,89093550533","3845,56069364644","3894,26324361247","4002,17496475507","4058,83908558746","4310,02113496009","4415,71632843311","4377,59256368473","4354,95040327225",
Trinidad and Tobago,GDP per capita (constant 2010 US$),"5866,60290782526","5776,14404301002","5823,64025811654","5965,87463161919","6527,76784151095","6448,00907515399","6646,37143481387","6873,88535312863","7344,70084068812","7882,87098781489","8510,74802985469","9177,51371711007","9785,86341389413","10157,9724872588","10916,254132443","12430,8270506822","13350,944216414","14110,0955817411","15899,5101602782","16580,3299138626","17064,4537631153","16235,0918483729","16683,3930629542","16534,243513708","16636,7209437698","16895,8244513952","16635,6014151043","16783,9392226296","15760,5677377423","15217,9734384406","15164,6843842684","14920,6160499485","13707,6165455822"
Tunisia,GDP per capita (constant 2010 US$),"2118,70366705318","2107,60250454305","2224,83397080178","2260,86553998263","2384,71161267502","2386,48733204859","2415,11825473234","2429,25415728655","2562,98634682269","2665,68085506122","2759,49881811727","2895,00033269972","3001,76600828035","3088,49959768291","3104,82685742234","3226,63287696706","3401,5046259306","3490,66904854389","3639,715419618","3844,90624801696","3965,63001284974","4043,12589257542","4141,97596390705","4022,21943761139","4146,09580085071","4221,84442778259","4299,85074057525","4304,55268611555","4310,5253374001","4343,4458528526","4408,33357320214","4404,99278707855","3983,94278478118"
Turkey,GDP per capita (constant 2010 US$),"6403,81447448789","6308,63399724019","6774,40494210118","6708,87898822108","6931,89731251392","7343,08936309859","6889,59053533942","7315,17347792089","7731,17227339991","8186,23849897903","8252,22441601653","7860,19537501482","8278,52564856458","7686,78941746132","8062,69884151652","8405,56076015536","9102,04829939443","9790,1356067571","10340,404407387","10733,1316739648","10692,0320853307","10047,5257286322","10742,7749787626","11764,4110698752","12128,2962831199","12936,6331158778","13346,4774025077","13924,1299974714","14152,828737756","14972,8810566779","15186,8307816608","15125,8790377449","15225,6146040092"
Turkmenistan,GDP per capita (constant 2010 US$),"3020,57037414958","2817,85675144787","3713,34407852434","3443,97889666696","2845,45805844167","2808,24852807561","2263,55304475147","2054,28200132002","2151,27607629948","1876,36302263531","1983,01543617205","2282,975411209","2381,17731143654","2458,50390935766","2440,26887603292","2495,28246105187","2593,51635664263","2899,95348230635","3181,06784229957","3489,32647926972","3949,04583339136","4129,54105697777","4439,20212759739","5006,28171850867","5462,91106767891","5909,66201830506","6399,17349600696","6693,93681286753","6987,06941060182","7318,06804257156","7647,94364661358","8004,99840811401",
Turks and Caicos Isl.,GDP per capita (constant 2010 US$),,,,,,,,,,,,,,,,,,,,,,,"21029,6956335354",,,,,,,,,,
Tuvalu,GDP per capita (constant 2010 US$),,,"2406,50583132281","2464,5931795638","2506,63151921862","2585,82841158712","2831,7219528328","2678,72708828685","2513,90145938236","2762,11160879523","3188,90515021624","3135,00602871032","3088,7109999324","3110,70002493259","3315,7836510972","3162,07022266928","3072,86015505492","2919,44855868919","2946,23363783655","3102,36763142279","3318,85948620925","3141,88914587919","3024,76177363717","3219,96609322684","3062,44829207465","3171,61528353025","3178,04519544482","3429,23353287738","3491,46286254194","3591,87201047201","3636,86797340197","3940,31133195119","4065,89204809552"
Uganda,GDP per capita (constant 2010 US$),"378,307027646808","388,382664441435","399,436095186934","407,550964905836","407,673523673778","427,470041436983","440,65262337893","476,513349867874","504,430731994564","514,915132266508","524,775546797958","550,69535755968","551,240002747238","562,250102866565","592,44390620313","611,048166510154","632,185568580259","651,257287469414","699,097889049609","734,39366113562","773,548459155232","800,40272263959","819,007465178737","867,862336830515","872,95339131927","875,491190504995","889,856640221043","903,847454524458","913,053275470654","912,895205876531","933,715072678371","962,535451536035","958,192698225771"
Ukraine,GDP per capita (constant 2010 US$),"4105,52040726568","4243,77426137558","3965,42824332706","3624,29024142176","3263,36320083071","2797,56870973539","2166,6778596118","1917,43256357189","1741,06773439327","1704,29720760879","1686,92277398542","1699,49509292484","1817,97284639381","2006,2674002394","2131,73114966569","2353,60436841403","2658,68863640245","2758,51807511819","2983,85415462473","3229,65317989658","3322,00512728069","2844,32123372086","2965,13971520617","3138,46513682261","3153,7354536996","3160,08051762368","3123,90008935853","2828,88506924235","2903,79540928151","2988,50421463927","3106,03894594323","3224,55994946203","3115,86076570536"
United Arab Emirates,GDP per capita (constant 2010 US$),"58146,7250057198","61588,2651760723","68780,4004628038","65478,5041117587","63853,8596566556","61081,4840295058","61843,4293459374","62681,3754810972","63076,7306731663","64864,7445999695","61773,8673566819","60291,6106243108","63251,4220773859","60861,2107158714","59187,3430398201","60351,1563060349","60328,2167313652","56092,956894845","53335,0516998031","47283,8419589141","42456,8018741402","36024,0764294837","33893,2638727391","34634,8582717779","35416,8840359827","36978,841081741","38495,0171077174","40247,7645210688","41045,1330402444","41460,2703367398","41327,3527243763","41420,4957502097",
United Kingdom,GDP per capita (constant 2010 US$),"27850,6075433352","28494,2152333335","28617,6183105061","28214,5432212689","28251,2032441263","28885,2762285989","29919,9374280859","30596,3624850358","31278,958808055","32750,7199991641","33866,2095856679","34865,7310758402","35959,4860416429","36799,3589745689","37442,2798978636","38506,3486614037","39163,2591869137","40044,905463895","40822,4647674612","41461,999246163","41022,2788596549","39038,2418370853","39536,7726806835","39729,4420093844","40018,49081534","40620,3762057909","41476,6392840052","42121,6768246256","42523,6742533226","42970,7912774294","43246,2025371723","43592,4145178536","39102,8965780963"
United States,GDP per capita (constant 2010 US$),"34853,4884689184","35793,8965033925","36059,3016313851","35542,1411032077","36287,3228631373","36797,7976479198","37813,7581791045","38369,1618422227","39356,0917992145","40614,4056068429","41942,7095101003","43434,6926730259","44726,9653975544","44728,5974736901","45087,3672776801","45980,5145844589","47287,5937706742","48499,8123762241","49405,7672967068","49856,2814899496","49319,4788648605","47648,8132496326","48466,6576026922","48861,8804652706","49595,8777235423","50160,7234896692","51051,9981368844","52236,1193456172","52746,4728559824","53636,4753834132","54953,6151523978","55886,1842105832","53748,9714326683"
Uruguay,GDP per capita (constant 2010 US$),"6873,251466071","6904,37659946227","6878,15192123422","7071,39319328142","7577,09717117056","7721,4894423708","8223,12578764575","8045,96161564797","8434,3142174904","9091,49096280848","9441,99488157713","9211,44700474993","9001,75546854928","8640,7837158461","7971,29939614561","8041,25711338625","8449,18364845352","9078,64838739674","9440,50130300031","10038,8830404711","10732,0112772406","11155,8452458943","11992,0237658273","12574,9334312954","12981,1362695489","13541,2190945079","13934,5556795381","13938,7737276535","14124,1149834338","14301,7863404592","14317,4550923753","14315,9948574108","13430,7189086341"
Uzbekistan,GDP per capita (constant 2010 US$),"1208,97283443344","1216,67158667219","1200,46564601457","1169,35912422677","1014,3300939861","968,734379839192","900,507634466373","876,423234635786","874,436235080074","902,72692780154","926,511423347715","955,990970255339","979,012014094298","1006,94781615659","1034,22384329254","1065,52698680767","1131,76452793728","1196,42238577936","1269,9813728038","1370,63658196869","1470,59518910222","1562,40505278092","1634,31209539718","1714,89056291708","1814,46719583905","1921,83330420073","2025,35389574035","2138,56692535945","2229,78404567064","2290,38132978946","2373,53751794777","2464,4822330953","2457,40067512568"
Vanuatu,GDP per capita (constant 2010 US$),"2435,37770142483","2412,39217302606","2625,15958771801","2633,35724330065","2623,83163419785","2567,56237259329","2725,90758315097","2687,24250826726","2692,77705807442","2773,29123833262","2757,53091191858","2716,88636289371","2820,21056079832","2663,2684719964","2463,39751239649","2504,04851946996","2538,03296747027","2606,79970663896","2760,24454562876","2773,71770013097","2860,87377594937","2876,78688403833","2839,40634031798","2850,75845029166","2800,53033140393","2735,46177949154","2743,46541207358","2680,12786677671","2733,22775119805","2832,83982959167","2843,5268338858","2865,78749523511","2539,57300878907"
Venezuela,GDP per capita (constant 2010 US$),"12909,4815353647","11515,1806168805","11968,8542167094","12830,404879295","13302,5816270468","13047,7619250112","12469,6707097736","12692,5943470761","12410,2577483223","12939,5833172297","12726,4096289649","11739,1131325959","11944,204356608","12122,1218358932","10848,8171499002","9830,73677120797","11429,4069750518","12400,7756958046","13413,0160878146","14374,3791200138","14920,4501137144","14239,0386950391","13825,3571160818","14179,4357692941","14735,9075572168","14723,1041541854","14026,3664129191",,,,,,
Vietnam,GDP per capita (constant 2010 US$),"400,890550690015","421,166949747517","433,283981413826","449,536640259758","478,436848118073","506,927297390222","541,61458045576","583,314076792958","628,084180139279","669,911677021503","699,616924206127","724,479782956808","765,185660508158","804,198851709888","846,726302340486","896,704441125491","955,447290097058","1018,12111167863","1079,06242466579","1145,14007793796","1198,41706064935","1250,79578929934","1317,89064625221","1385,89314486671","1443,50163250552","1505,82553362259","1579,20192983465","1667,17178311205","1752,49992383315","1852,88466888304","1964,36159207208","2082,24365117008","2123,45605979749"
Yemen,GDP per capita (constant 2010 US$),,,"1001,40751934871","1013,19663192157","1041,17215410596","1028,83883682606","1047,0401623446","1060,7230112241","1069,99816876269","1090,27958997384","1122,42269229857","1132,3881770498","1168,69272587902","1178,6641352347","1190,1553681636","1199,54880475608","1211,77269040833","1243,43065566366","1246,87199022344","1252,48320191515","1262,01804488885","1274,46565629445","1334,78490225941","1133,12668615837","1128,68636518545","1151,42008353212","1119,14736262913","785,337660040025","694,151026418493","643,164381080559","632,908714621735",,
Zambia,GDP per capita (constant 2010 US$),"1120,77524619356","1077,82321131891","1043,72291164662","1016,80079558754","975,001021184552","1016,59879308489","906,578208205607","909,583274410797","940,99542859929","950,637972897543","921,165717928891","937,945604376355","948,736408732068","973,363607801968","991,309478665524","1033,31107761153","1077,83647996402","1126,0322213452","1183,36347012736","1248,41842388165","1309,28154677712","1390,33113062688","1489,45908689417","1525,56184080681","1591,31658681201","1620,11541732843","1644,10251909918","1641,01242820893","1652,608797272","1660,77409932262","1678,17770351946","1653,82903013854","1558,32300651401"
Zimbabwe,GDP per capita (constant 2010 US$),"1305,16184725584","1331,82187029071","1386,85060293902","1429,5038117394","1274,43526048308","1265,51418932194","1361,64491128995","1345,99205064005","1468,65058939366","1493,52045805179","1524,33862781937","1502,19915079718","1449,04215730516","1464,67303202109","1331,01270047425","1102,23121458438","1034,96307427407","971,26688388229","931,568156858194","890,180599835899","725,575739242663","803,222285125755","948,331481033457","1066,42568653632","1223,20175286955","1225,55609212195","1232,86223378565","1234,10219090204","1224,3144597247","1263,27834648704","1289,14649946973","1168,00807229996","1058,84582705136"
